p0,Average of S(x)
0.64,0.11126789711033998
0.641,0.11103116373839737
0.642,0.11217790813327369
0.643,0.11024575855108096
0.644,0.10873290741017268
0.645,0.11215665391969258
0.646,0.11712534433305202
0.647,0.11526375867474233
0.648,0.11130797392995412
0.649,0.11304443623656661
0.65,0.11497336296528134
0.651,0.11183166945865797
0.652,0.1138529200042785
0.653,0.11394029277331721
0.654,0.1117013440790515
0.655,0.11038389943368163
0.656,0.11527642956603212
0.657,0.11279123884620608
0.658,0.11427775689896298
0.659,0.11684551673132107
0.66,0.11620487208587936
0.661,0.11635972517091696
0.662,0.11140756239908221
0.663,0.11460458997222958
0.664,0.11550857420433934
0.665,0.11717830153109965
0.666,0.11652514748735561
0.667,0.11530114414033817
0.668,0.115262022241317
0.669,0.11169071986458869
0.67,0.11564297462065569
0.671,0.11616411818873967
0.672,0.11537476556171682
0.673,0.11747246273893232
0.674,0.1171839387206883
0.675,0.11623148255005185
0.676,0.11669619400907673
0.677,0.11957844410933938
0.678,0.12025720278229955
0.679,0.11780443093635347
0.68,0.12065933493632078
0.681,0.12085881820081722
0.682,0.11939970509472674
0.683,0.11461910768025312
0.684,0.12077550827228324
0.685,0.11547847114775885
0.686,0.11862456733588253
0.687,0.12223829478309346
0.6880000000000001,0.1202131844163275
0.6890000000000001,0.11856193662754433
0.6900000000000001,0.11905013219588409
0.6910000000000001,0.11903525693815459
0.6920000000000001,0.11596306433959798
0.6930000000000001,0.12402081874229914
0.6940000000000001,0.12046804144821452
0.6950000000000001,0.12520290230667616
0.6960000000000001,0.12274481710339746
0.6970000000000001,0.1189495934520703
0.6980000000000001,0.12256287217894567
0.6990000000000001,0.12169217393272058
0.7000000000000001,0.1167644229255653
0.7010000000000001,0.1187388801843234
0.7020000000000001,0.12302950159556854
0.7030000000000001,0.11819028984728923
0.704,0.1232713938850474
0.705,0.12476729023916414
0.706,0.11948021686177035
0.707,0.12450735816692508
0.708,0.12239331740809262
0.709,0.12316405339941398
0.71,0.12447172545991432
0.711,0.12485169742258126
0.712,0.1216278538590115
0.713,0.1210387193682815
0.714,0.12160496083459198
0.715,0.12564654661127395
0.716,0.12359564114840753
0.717,0.12265619371231869
0.718,0.12898560632684836
0.719,0.12342309032934158
0.72,0.12407383181988967
0.721,0.12545018698947843
0.722,0.12836572124035295
0.723,0.12545451012267284
0.724,0.12657415656945684
0.725,0.12980570447598797
0.726,0.1263956181676474
0.727,0.12603055066340185
0.728,0.12695172350742784
0.729,0.12512782246686016
0.73,0.12580088507668977
0.731,0.1258277549540808
0.732,0.1320338819061065
0.733,0.12726514430831448
0.734,0.1208435567318895
0.735,0.12704727808783162
0.736,0.12449000312099641
0.737,0.12920352344137254
0.738,0.12541722440028044
0.739,0.12920218828897392
0.74,0.12569227248390885
0.741,0.1273862861984965
0.742,0.1285571340627375
0.743,0.13022982078833192
0.744,0.13238757541541415
0.745,0.12511369373104686
0.746,0.1332226823415608
0.747,0.1255353170966559
0.748,0.1286960995029364
0.749,0.1324638121935401
0.75,0.13364051746373487
0.751,0.13215724821798838
0.752,0.13127251040026597
0.753,0.12948727838282095
0.754,0.1330163906623575
0.755,0.1275621872712956
0.756,0.13367994923329932
0.757,0.12853531394581605
0.758,0.13025480648611304
0.759,0.12888471881376337
0.76,0.1341826421722768
0.761,0.13187405286327944
0.762,0.13340012475472537
0.763,0.12907119298811787
0.764,0.12995221675546098
0.765,0.1327109377711595
0.766,0.13013583630208178
0.767,0.13153819594806174
0.768,0.13173584299772562
0.769,0.1312576993947572
0.77,0.1326449674277239
0.771,0.1312708433032916
0.772,0.1360174589230393
0.773,0.12987184120671239
0.774,0.1364269381359684
0.775,0.1307245857853349
0.776,0.13469719514351566
0.777,0.13099938538050523
0.778,0.13435476894064602
0.779,0.1335292571883429
0.78,0.13583826764782594
0.781,0.13318016388137416
0.782,0.13785328165528532
0.783,0.1358828039815134
0.784,0.1341431247282145
0.785,0.133319763454683
0.786,0.1381831164397086
0.787,0.1349978388865464
0.788,0.13753597497489123
0.789,0.13806066063533604
0.79,0.13621438433786612
0.791,0.1355390715135863
0.792,0.13667040804040254
0.793,0.13792263115406622
0.794,0.13402240526551337
0.795,0.13721362669279621
0.796,0.13682420699483144
0.797,0.13821152534229614
0.798,0.1379126402530978
0.799,0.13791017539735195
0.8,0.14088358637961154
0.801,0.14389354401028623
0.802,0.13491703176436376
