p0,Average of S(x)
0.435,0.06900367550347418
0.436,0.06985928746488757
0.437,0.0679254200808804
0.438,0.06959979889252654
0.439,0.07041848234105591
0.44,0.07223321679029315
0.441,0.06834216543163146
0.442,0.06994937086223482
0.443,0.07169607429887372
0.444,0.07198893687866213
0.445,0.07217753089555758
0.446,0.07245763463239879
0.447,0.06997851202650532
0.448,0.06979269036568911
0.449,0.07216609337790857
0.45,0.07215929074418029
0.451,0.07159289210518177
0.452,0.07265626066045924
0.453,0.07282243600018311
0.454,0.06988624316929706
0.455,0.07182734231849149
0.456,0.07248841580877217
0.457,0.07453643875971307
0.458,0.07083552634810777
0.459,0.0710401265104301
0.46,0.07259660065054648
0.461,0.07236999407630759
0.462,0.073319469619752
0.463,0.0749331054212741
0.464,0.07364268430155817
0.465,0.07372385089678904
0.466,0.07336177523261743
0.467,0.07605082683169294
0.468,0.07665952642506244
0.46900000000000003,0.07350077393214235
0.47000000000000003,0.07555349933699222
0.47100000000000003,0.07361099475175421
0.47200000000000003,0.07377558040305206
0.47300000000000003,0.07695438866063284
0.47400000000000003,0.07755135412809376
0.47500000000000003,0.0777645582075361
0.47600000000000003,0.0750090571171815
0.47700000000000004,0.07475258037039238
0.47800000000000004,0.0753921116826309
0.47900000000000004,0.07498996113920198
0.48,0.07552000123610085
0.481,0.07879446878236913
0.482,0.07232306245416327
0.483,0.07491001954567571
0.484,0.07714336658995542
0.485,0.076732102810647
0.486,0.0787624206205667
0.487,0.0798119604209644
0.488,0.07379336929282693
0.489,0.07796292886858483
0.49,0.07779435921812453
0.491,0.07811711747921196
0.492,0.08029397232364573
0.493,0.0795429074863694
0.494,0.07855710426437608
0.495,0.07523060602681698
0.496,0.08031158985276034
0.497,0.07870279446319124
0.498,0.08088077778816032
0.499,0.07969426486734502
0.5,0.07871325688049693
0.501,0.07753368742746691
0.502,0.08009036422214492
0.503,0.079480379027965
0.504,0.08483933937761347
0.505,0.08061416509692655
0.506,0.08317050267347767
0.507,0.08068596064465283
0.508,0.08266776579521459
0.509,0.08327460981284895
0.51,0.08175166482251127
0.511,0.0825133611078152
0.512,0.08450029757843311
0.513,0.0820330943330605
0.514,0.08033243338007015
0.515,0.08326133585399192
0.516,0.08462252743224795
0.517,0.08177424328390542
0.518,0.08392197604339838
0.519,0.080642834444884
0.52,0.07993079236576829
0.521,0.08681244670752858
0.522,0.0830250967790339
0.523,0.08501205755126101
0.524,0.08379188513028511
0.525,0.08401425662885013
0.526,0.08491550281629665
0.527,0.08222769653322301
0.528,0.08610192647446817
0.529,0.08509514171496631
0.53,0.08738558637417612
0.531,0.08484093295508002
0.532,0.08684082067082662
0.533,0.0892463458535321
0.534,0.08465486746647463
0.535,0.08532873467851455
0.536,0.08529088260674311
0.537,0.08633646350162678
0.538,0.08708573305107217
0.539,0.08246662241952232
0.54,0.08629515990029095
0.541,0.08495092697665707
0.542,0.08607316401897828
0.543,0.08634160409457009
0.544,0.08572553803583531
0.545,0.08853911461863735
0.546,0.09090827270747133
0.547,0.08950014030451686
0.548,0.08572735923878652
0.549,0.0856963317130407
0.55,0.08275981395694161
0.551,0.08755321628940448
0.552,0.08783022124471013
0.553,0.08878391232586838
0.554,0.08922245274623133
0.555,0.08626137757055015
0.556,0.08772395605194078
0.557,0.08891121483389332
0.558,0.09040936861741655
0.559,0.08609722462979214
0.56,0.0873610394378682
0.561,0.08863634590664272
0.562,0.0834771010025906
0.5630000000000001,0.08778097054825329
0.5640000000000001,0.09084526510986063
0.5650000000000001,0.09071534027828383
0.5660000000000001,0.0875596232394678
0.5670000000000001,0.08820583267397096
0.5680000000000001,0.09148547820360874
0.5690000000000001,0.08894517841851403
0.5700000000000001,0.09159721311350412
0.5710000000000001,0.09126765886725072
0.5720000000000001,0.09132228531595339
0.5730000000000001,0.09033857439561221
0.5740000000000001,0.0919282731611669
0.5750000000000001,0.08873486878329923
0.5760000000000001,0.08888057929692396
0.577,0.08771650986109666
0.578,0.0877590256381836
0.579,0.09842993835121357
0.58,0.09316793986055726
0.581,0.09349620740761315
0.582,0.09573474189847028
0.583,0.09332220681200436
0.584,0.09748651071684107
0.585,0.09033378856875443
0.586,0.09535342225104637
0.587,0.09350093560731278
0.588,0.09322545004549439
0.589,0.09183977527864948
0.59,0.09245182412962728
0.591,0.09163651733430389
0.592,0.09451304512944167
0.593,0.09918986267452191
0.594,0.09441134455487826
0.595,0.09495264389648933
0.596,0.09125686430402952
0.597,0.09267510223478372
0.598,0.09591302757148402
0.599,0.09651480593732727
0.6,0.09671542276555721
0.601,0.09648471383320675
0.602,0.09876936175818826
0.603,0.09440979135998429
0.604,0.09556879252377033
0.605,0.09414661125523968
0.606,0.09773034932734961
0.607,0.09389266006723941
0.608,0.09541187995099452
0.609,0.09659210732645619
0.61,0.09989130158445314
0.611,0.09838576049318616
0.612,0.09575221928019177
0.613,0.09728772910779424
0.614,0.09446375986689899
0.615,0.09725145901116504
0.616,0.0970230118718582
0.617,0.0962162026756078
0.618,0.09603728952814594
0.619,0.09392104815859657
0.62,0.1017382758757056
0.621,0.0974706088084352
